店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
家林寵物補給站⎜幼貓販售⎜寵物美容⎜寵物洗澡⎜寵物用品⎜寵物住宿⎜寵物旅館⎜寵物飼料⎜寵物安親⎜寵物保姆⎜寵物葬儀⎜推薦貓舍⎜寵物到府居家安親⎜寵物店⎜,830070台灣高雄市鳳山區頂興街211號1F,07 791 4567,https://lin.ee/548Bhnv,4.9,75,,5,高雄市,小港區,美容
拉拉寵物小鋪,81268台灣高雄市小港區康莊路186號,07 806 6336,http://www.facebook.com/lalapethouse,4.9,119,星期一: 10:10 – 18:00 | 星期二: 休息 | 星期三: 10:10 – 18:00 | 星期四: 10:10 – 18:00 | 星期五: 10:10 – 18:00 | 星期六: 10:10 – 18:00 | 星期日: 10:10 – 18:00,2,高雄市,小港區,美容
東森寵物 小港桂陽店,812032台灣高雄市小港區桂陽路115號,07 791 3955,https://www.etipets.com/,4.9,178,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,小港區,美容
IDog寵物生活館,812台灣高雄市小港區中安路607號,07 791 6607,https://www.facebook.com/I-DOG-%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-192022204215404/,3.9,29,星期一: 09:30 – 20:00 | 星期二: 09:30 – 20:00 | 星期三: 09:30 – 20:00 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 休息,2,高雄市,小港區,美容
東森寵物 小港宏平店,812台灣高雄市小港區宏平路432號,07 803 3315,https://www.etipets.com/,4.5,451,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,小港區,美容
豪小子寵物店,812台灣高雄市小港區中安路690之5號,07 793 3979,https://www.facebook.com/howsmall690/,4.6,37,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 休息 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,2,高雄市,小港區,美容
小天使寵物店,812台灣高雄市小港區宏平路27號,07 802 2975,,4.5,6,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,高雄市,小港區,美容
寵物3C精品•SPA館,830台灣高雄市鳳山區南華一路133號,07 792 1313,https://m.facebook.com/pet3c/,4.3,499,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,2,高雄市,小港區,美容
小確幸寵物美容工坊,830台灣高雄市鳳山區南京路148號,07 763 3003,https://m.facebook.com/profile.php?id=550359675029692&ref=bookmarks,4.9,36,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,小港區,美容
汪汪掀被 寵物沙龍,830台灣高雄市鳳山區北文街92號,07 731 3173,,4.9,51,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,小港區,美容
BUBBLE MOON 泡泡沐寵物沙龍旅館,83041台灣高雄市鳳山區北昌三街102號,07 735 1026,https://www.facebook.com/share/Wdx5iW75BCiJpMxR/?mibextid=qi2Omg,5,42,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,小港區,美容
史帝分寵物美容,830台灣高雄市鳳山區中山東路64-3號1樓,07 740 7186,,4.9,63,星期一: 休息 | 星期二: 08:30 – 17:30 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 17:30 | 星期五: 08:30 – 17:30 | 星期六: 08:30 – 17:30 | 星期日: 08:30 – 17:30,5,高雄市,小港區,美容
BonJour寵物美容·安親,830台灣高雄市鳳山區瑞順街125巷12號,0982 582 825,https://lin.ee/bgyokBa,4.6,29,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,小港區,美容
珍寶寵物店,830台灣高雄市鳳山區新康街185號,07 767 1965,https://www.facebook.com/%E7%8F%8D%E5%AF%B6%E5%AF%B5%E7%89%A9%E5%BA%97-102448835523056/,4.5,23,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,高雄市,小港區,美容
頑皮族寵物美容/寵物店/鳳山寵物美容/高雄寵物美容/ 寵物SPA,830台灣高雄市鳳山區建國路二段120號,07 776 3720,https://instagram.com/wanpizu_168?igshid=OGQ5ZDc2ODk2ZA==,4.6,239,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,5,高雄市,鳳山區,美容
寶貝王寵物 spa 澡堂 / 寵物美容 / 草本 spa / 奶泡 spa /約旦死海泥spa/鳳山寵物美容/大寮寵物美容/中山東路寵物美容/鳳林路寵物美容/瑞竹路寵物美容/本店無提供貓咪美容服務/預約制,830台灣高雄市鳳山區鳳東路79號,0902 050 400,https://www.facebook.com/babyking0902050400,4.8,45,星期一: 09:00 – 18:00 | 星期二: 休息 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,高雄市,鳳山區,美容
畝畝家寵物美容|預約制|,830台灣高雄市鳳山區曹公路26號1F,0908 200 537,https://instagram.com/mumuhome2021?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,5,31,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,鳳山區,美容
安哲寵物美容學院,830台灣高雄市鳳山區澄清路53號,07 740 8899,https://www.anzhe-pet.com.tw/,4.8,66,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,鳳山區,美容
萌點寵物美容工坊（營業時間依臉書公告為主）,830台灣高雄市鳳山區文中街164號,07 776 5138,https://www.facebook.com/%E8%90%8C%E9%BB%9E%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%B7%A5%E5%9D%8A-113329483704359/,5,21,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,鳳山區,美容
屹仙居寵物生活館-寵物美容/造型修剪/寵物安親/住宿/長期寄養/到府保姆,830台灣高雄市鳳山區青年路二段135號1樓,07 740 8135,https://www.facebook.com/yisianjyu/,5,34,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,鳳山區,美容
杜魯爸爸寵物美容（LINE預約制）,830台灣高雄市鳳山區建國路三段267巷30號,,https://www.facebook.com/profile.php?id=100091363740049,5,31,,5,高雄市,鳳山區,美容
家蓁寵物美容,830台灣高雄市鳳山區新生街一段17號,0963 271 746,https://www.facebook.com/profile.php?id=100068209733239,4.9,9,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,5,高雄市,鳳山區,美容
BONI寶妮 寵物美容/寵物住宿/寵物保姆/寵物沙龍,830台灣高雄市鳳山區大明路185號,0921 180 907,,5,83,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,高雄市,鳳山區,美容
S麻寵物美容院,830台灣高雄市鳳山區中山東路46巷23號,07 740 8883,https://m.facebook.com/sonnymom/,4.7,17,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,高雄市,鳳山區,美容
米克斯寵物美容館,830台灣高雄市鳳山區大東一路10巷1號,07 746 3811,,4.9,12,,5,高雄市,鳳山區,美容
六腳印寵物美容工坊(預約制、純手吹),830台灣高雄市鳳山區五甲一路201號,0980 035 349,https://www.facebook.com/six.footprints,4.7,18,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,5,高雄市,鳳山區,美容
微笑寵物生活館☆高雄寵物住宿☆鳳山寵物住宿☆大寮寵物住宿☆寵物美容,830台灣高雄市鳳山區誠德街66號,07 703 0616,https://zh-tw.facebook.com/%E5%BE%AE%E7%AC%91%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-183104138394349/,4.7,13,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,5,高雄市,鳳山區,美容
毛寶寶寵物美容,830台灣高雄市鳳山區安寧街55號,07 740 8828,https://m.facebook.com/profile.php/?id=100063891802161,5,5,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,5,高雄市,鳳山區,美容
玩具狗寵物美容工作坊,830台灣高雄市鳳山區善美路73號,07 768 5839,,4.5,2,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,高雄市,鳳山區,美容
寶貝與我寵物美容旅館-鳳山青年店,830台灣高雄市鳳山區青年路二段48-3號,07 719 3777,https://www.facebook.com/%E5%AF%B6%E8%B2%9D%E8%88%87%E6%88%91%E5%B0%88%E6%A5%AD%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-469391510093919/?ref=aymt_homepage_panel&eid=ARCqb4KQwcvP0ira1Phhki6yq5b9CHXFZ1Ocs2Hi4FTIrIhz1VMGwU1JNBI5Jta-bnR4vO3Q2zsS11-J,3.7,30,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,高雄市,鳳山區,美容
艾兒寵物美容,830台灣高雄市鳳山區中山東路290巷77號,,,5,1,,5,高雄市,鳳山區,美容
喵ㄚ間寵物美容工作室,83060台灣高雄市鳳山區青年路二段272號,0905 666 488,https://www.facebook.com/meow0905666488/?modal=admin_todo_tour,4.2,5,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,高雄市,鳳山區,美容
樂朵寵物美容工作室,830台灣高雄市鳳山區保泰路110號,0977 170 089,,5,1,星期一: 10:30 – 17:00 | 星期二: 10:30 – 17:00 | 星期三: 10:30 – 17:00 | 星期四: 10:30 – 17:00 | 星期五: 10:30 – 17:00 | 星期六: 10:30 – 17:00 | 星期日: 休息,5,高雄市,鳳山區,美容
漂亮寶貝愛犬美容專坊,830台灣高雄市鳳山區大明路128巷1號,07 765 1487,https://zh-tw.facebook.com/%E6%BC%82%E4%BA%AE%E5%AF%B6%E8%B2%9D%E6%84%9B%E7%8A%AC%E7%BE%8E%E5%AE%B9%E5%B0%88%E5%9D%8A-439730209707148/,4.7,15,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 休息,4,高雄市,鳳山區,美容
凡賽爾愛犬美容,830台灣高雄市鳳山區五甲二路183號,07 713 1186,https://www.facebook.com/590605291357081/,4,8,星期一: 休息 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,4,高雄市,鳳山區,美容
羊咩咩寵物生活館,830台灣高雄市鳳山區文藝街170號,0926 717 366,https://zh-tw.facebook.com/YangMieMiepetworld/,5,99,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 休息 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 休息 | 星期日: 13:00 – 21:00,2,高雄市,鳳山區,美容
汪福寵物澡堂,830台灣高雄市鳳山區瑞竹路75號,07 799 2869,,5,43,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,高雄市,鳳山區,美容
大樹寵物-鳳山文福店,830005台灣高雄市鳳山區青年路二段197-1號,07 767 7786,https://www.greattreepets.com/,4.9,383,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,高雄市,鳳山區,美容
艾咪寵物專業剪藝,830台灣高雄市鳳山區三民路224號,07 742 0569,,4.8,9,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 休息 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 休息,2,高雄市,鳳山區,美容
寵物派對,830台灣高雄市鳳山區自由路165-1號,07 710 1715,https://www.facebook.com/Sunny20181118/,4.8,34,星期一: 09:30 – 18:00 | 星期二: 09:30 – 18:00 | 星期三: 休息 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 09:30 – 18:00,2,高雄市,鳳山區,美容
咪嚕咕寵物,830台灣高雄市鳳山區王生明路68號,0966 470 110,,5,4,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,鳳山區,美容
林園區新福寵物美容,832台灣高雄市林園區仁愛路6-26號,07 641 5759,,4.4,28,,5,高雄市,林園區,美容
東森寵物 高雄林園東店,832台灣高雄市林園區東林東路28號1樓,07 642 5770,https://www.etipets.com/,4.6,320,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,林園區,美容
頑皮狗寵物生活館,832台灣高雄市林園區東林西路463號,07 643 9412,,4,6,,2,高雄市,林園區,美容
忠愛寵物美容,832台灣高雄市林園區,07 643 5351,https://m.facebook.com/ZhongAiPet/,4.7,13,星期一: 09:30 – 18:00 | 星期二: 09:30 – 18:00 | 星期三: 休息 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,5,高雄市,林園區,美容
萬寵寵物,832台灣高雄市林園區沿海路三段一號,0976 568 115,,,,,2,高雄市,林園區,美容
百分百寵物生活館 寵物美容(鳳屏店) 獸醫師開的寵物店,831台灣高雄市大寮區鳳屏一路35號,07 702 1192,https://www.pet100pa.com/index,4.8,1024,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,大寮區,美容
艾妮寵物美容,831台灣高雄市大寮區溪寮路二段51號,0982 607 468,http://www.facebook.com/freeme.dog/,5,5,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,高雄市,大寮區,美容
my baby寵物美容工作室,831台灣高雄市大寮區明德路59號,0911 158 655,https://portaly.cc/0911158655,4.9,16,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,5,高雄市,大寮區,美容
乙珍寵物美容,831台灣高雄市大寮區進學路1-1號,07 783 0588,https://www.facebook.com/profile.php?id=100064279833657,4.3,15,星期一: 09:30 – 19:30 | 星期二: 休息 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 09:30 – 19:30,5,高雄市,大寮區,美容
狗麻吉寵物美容,831台灣高雄市大寮區大寮路572號,07 788 5252,,4.6,10,星期一: 11:00 – 17:00 | 星期二: 11:00 – 17:00 | 星期三: 11:00 – 17:00 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 17:00 | 星期六: 11:00 – 17:00 | 星期日: 休息,5,高雄市,大寮區,美容
1加1寵物美容,831台灣高雄市大寮區鳳林三路696號,07 786 8598,https://m.facebook.com/1%E5%8A%A01%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-181938865507056/?ref=bookmarks,4,10,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 休息,5,高雄市,大寮區,美容
小家庭寵物澡堂,830台灣高雄市大寮區民興街37號,0989 659 279,,4.4,22,星期一: 休息 | 星期二: 休息 | 星期三: 09:30 – 18:00 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 09:30 – 18:00,2,高雄市,大寮區,美容
頑皮族寵物店,831台灣高雄市大寮區鳳屏一路195號,07 702 7126,,4.2,268,星期一: 09:00 – 22:30 | 星期二: 09:00 – 22:30 | 星期三: 09:00 – 22:30 | 星期四: 09:00 – 22:30 | 星期五: 09:00 – 22:30 | 星期六: 09:00 – 22:30 | 星期日: 09:00 – 22:30,2,高雄市,大寮區,美容
東森寵物 大寮鳳林店,831台灣高雄市大寮區鳳林三路137號,07 782 7776,http://www.oscar-pet.com.tw/,4.5,488,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,大寮區,美容
大膽貂民寵物貂生活館,"831台灣高雄市大寮區內厝路59號, 2",0983 838 176,https://www.facebook.com/BraveMinkPet/,5,6,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,高雄市,大寮區,美容
珈寶貝寵物澡堂/住宿,831台灣高雄市大寮區鳳屏一路185巷2號,,,5,4,,2,高雄市,大寮區,美容
Boss Garage Salon 純手吹｜日式寵物美容SPA｜貓狗洗澡美容院｜寵物接送服務,833台灣高雄市鳥松區中正路恆山南巷36號,0987 188 808,https://instagram.com/dog_boss168/,5,20,星期一: 08:30 – 22:00 | 星期二: 08:30 – 22:00 | 星期三: 08:30 – 22:00 | 星期四: 08:30 – 22:00 | 星期五: 08:30 – 22:00 | 星期六: 08:30 – 22:00 | 星期日: 08:30 – 22:00,5,高雄市,大寮區,美容
大寮張阿姨狗園,831台灣高雄市大寮區文化路66-17號,0915 619 839,https://www.facebook.com/profile.php?id=100069226880303&mibextid=LQQJ4d,4.8,5,星期一: 08:00 – 18:30 | 星期二: 08:00 – 18:30 | 星期三: 08:00 – 18:30 | 星期四: 08:00 – 18:30 | 星期五: 08:00 – 18:30 | 星期六: 08:00 – 18:30 | 星期日: 08:00 – 18:30,2,高雄市,大寮區,美容
艾菲雅寵物美容,814011台灣高雄市仁武區安樂一街169巷105-1號,07 375 1169,https://www.facebook.com/AIFA.pet.salon,4.7,14,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 12:00 | 星期日: 休息,5,高雄市,大樹區,美容
瑪琦 寵物 美容,833台灣高雄市鳥松區大仁南路12號,07 731 1038,https://www.instagram.com/ma_chi.dog.cat?igsh=dmEycjd6MzB1N290,4.6,69,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,大樹區,美容
家合寵物美容工作坊,814台灣高雄市仁武區澄合街272號,0919 225 441,https://lin.ee/v4NTppN,5,15,星期一: 09:00 – 20:30 | 星期二: 09:00 – 20:30 | 星期三: 09:00 – 20:30 | 星期四: 09:00 – 20:30 | 星期五: 09:00 – 20:30 | 星期六: 09:00 – 20:30 | 星期日: 09:00 – 20:30,5,高雄市,大樹區,美容
瑪丁妮寵物生活館,840台灣高雄市大樹區久堂路119-3號,07 651 9920,,4.8,15,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,高雄市,大樹區,美容
小狗森林,840台灣高雄市大樹區久堂路119之3號,07 651 9920,,5,2,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 11:30 – 19:00,2,高雄市,大樹區,美容
開心狗,840台灣高雄市大樹區,07 651 1967,,4.5,8,,2,高雄市,大樹區,美容
大樹寵物-鳳山青年店,830台灣高雄市鳳山區青年路二段397號,07 780 7697,https://www.greattreepets.com/,4.9,289,星期一: 09:30 – 22:30 | 星期二: 09:30 – 22:30 | 星期三: 09:30 – 22:30 | 星期四: 09:30 – 22:30 | 星期五: 09:30 – 22:30 | 星期六: 09:30 – 22:30 | 星期日: 09:30 – 22:30,2,高雄市,大樹區,美容
DORNEY寵物創意美學,807台灣高雄市三民區青年路二段624號,07 780 2989,https://www.facebook.com/dorney.pet,4.6,19,星期一: 10:30 – 18:30 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 休息 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,2,高雄市,大樹區,美容
理享salon,840台灣高雄市大樹區中興南路8號,0975 337 877,https://www.facebook.com/profile.php?id=61557515685949&mibextid=LQQJ4d,4.3,30,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,4,高雄市,大樹區,美容
寵物王朝－大社店,815台灣高雄市大社區旗楠路88號B2-3棟,07 353 1977,https://www.jinsyongmao.com/,4.2,30,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 休息 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,大社區,美容
吉祥寵物澡堂,815台灣高雄市大社區文化路6巷十號,07 353 4990,https://www.facebook.com/jowett3534990/,4.7,6,,2,高雄市,大社區,美容
百分百寵物生活館 寵物美容(仁武店) 獸醫師開的寵物店,814台灣高雄市仁武區鳳仁路231號,07 374 0964,https://pet100percent.simplybook.asia/,4.6,1197,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,大社區,美容
沐秋寵物精緻沙龍,814台灣高雄市仁武區八德東路210號,,https://www.facebook.com/%E6%B2%90%E7%A7%8B%E5%AF%B5%E7%89%A9%E7%B2%BE%E7%B7%BB%E6%B2%99%E9%BE%8D-103211448452104,4.9,40,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,仁武區,美容
“洗多多”寵物自助洗仁武站,814台灣高雄市仁武區鳳仁路100號,0935 957 368,http://hidodo.886web.tw/,4.4,12,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,仁武區,美容
寶寶寵物澡堂 高雄仁武店,81454台灣高雄市仁武區八德西路1637號,0925 870 227,https://www.facebook.com/babyshower0916841296,5,14,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 休息 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,2,高雄市,仁武區,美容
