店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
美森寵物美容工作室,406台灣台中市太平區樹德路16之3號,04 2398 2015,,3.1,7,星期一: 11:00 – 19:30 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,5,台中市,太平區,美容
呂館 寵物美容渡假旅店｜寵物旅館｜寵物住宿｜寵物美容｜不關籠｜24小時｜保姆照顧,412台灣台中市大里區中興路二段249巷1號,0988 104 116,https://www.facebook.com/%E5%91%82%E9%A4%A8%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%B8%A1%E5%81%87%E6%97%85%E5%BA%97-103753771108893,4.9,39,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,太平區,美容
超美型寵物工作坊,411台灣台中市太平區立德街60號,04 2395 1650,https://www.facebook.com/ChaoMeiXing/,5,58,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,太平區,美容
優遊寵物生活館,411台灣台中市太平區樹德路91號,04 2395 9853,,5,4,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,2,台中市,太平區,美容
DOMO寵物沙龍,412台灣台中市大里區中興路二段332-1號,0925 057 488,,5,36,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,太平區,美容
嘟嚕DOLU寵物沙龍,412台灣台中市大里區大里路132之1號,0966 331 334,https://www.instagram.com/doul_pet?igsh=MW5lazFqYWR5NjJ6&utm_source=qr,5,14,星期一: 12:00 – 21:00 | 星期二: 休息 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,5,台中市,太平區,美容
霹靂神犬寵物沙龍坊,412台灣台中市大里區仁化里仁化路560號,04 2493 1129,,4.7,16,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,太平區,美容
朵妮寵物美容坊（全預約）,412台灣台中市大里區永興路222號,0985 692 966,,4.5,19,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台中市,大里區,美容
丹尼寵物造型沙龍（二店）,"266號, 中興路一段大里區台中市台灣 412",04 2496 8203,https://lin.ee/jAMTDp3,4.5,14,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,大里區,美容
丹尼寵物造型沙龍（超級總店）,412台灣台中市大里區中興路二段176號,0925 291 662,,4.4,7,星期一: 休息 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,5,台中市,大里區,美容
寵物部落造型美容,412034台灣台中市大里區五福二街74號,0982 805 153,http://pili.app/fb/SPVzOfL1,5,20,,5,台中市,大里區,美容
噯麗英短貓舍｜大里店 貓旅 美容 選物,412台灣台中市大里區國光路二段314號,0920 013 388,https://lin.ee/v7zTnrM,5,32,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台中市,大里區,美容
就是愛狗寵物美容,412台灣台中市大里區益民路一段196號,04 2485 4707,,4.8,12,星期一: 11:00 – 20:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台中市,大里區,美容
立裘寵物美容,412台灣大里區國光路二段353號,04 2407 7095,,5,6,,5,台中市,大里區,美容
樂寶LovePaws寵物美容,413009台灣台中市霧峰區振興東街14號,0979 611 426,,5,43,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,大里區,美容
莫名奇喵專業貓坊,412台灣台中市大里區健民路23號巷65號,0978 277 299,https://line.me/ti/p/tYzDg8DigF,5,271,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台中市,大里區,美容
夢幻寵物美學(益民店),412台灣台中市大里區益民路二段25-1號,04 2486 0669,https://www.facebook.com/dreampet531?mibextid=9R9pXO,4.7,66,星期一: 10:30 – 18:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,2,台中市,大里區,美容
東森寵物 大里仁化店,412台灣台中市大里區仁化路585號,04 2496 6218,https://www.etipets.com/,4.7,195,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,大里區,美容
東森寵物 大里國光店,412台灣台中市大里區國光路二段441號,04 2407 9003,http://www.etipets.com/,4.7,257,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,大里區,美容
小跟班寵物澡堂,412台灣台中市大里區成功路150號,04 2496 3350,,3.8,15,星期一: 11:00 – 20:00 | 星期二: 11:00 – 17:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,大里區,美容
台中蹦蹦寵物∣BONEBONE(大里成功店),412台灣台中市大里區成功路153號,,https://portaly.cc/bonebone?openExternalBrowser=1,4.9,314,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,大里區,美容
陽光寵物工房,412台灣台中市大里區中興路一段28號,04 2496 5755,,4.4,31,星期一: 10:30 – 21:00 | 星期二: 10:30 – 21:00 | 星期三: 休息 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 21:00,2,台中市,大里區,美容
芭絲特貓舍,412台灣台中市大里區塗城路784巷6弄3號,0909 258 202,https://rink.cc/xvf8w,4.8,69,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台中市,大里區,美容
不是寵物店-大里店,41266台灣台中市大里區國光路二段111號,04 2418 1020,https://notpet.meepshoper.com/,4.6,626,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,大里區,美容
魚中魚貓狗水族大賣場-大里店,412台灣台中市大里區國光路二段505號,04 2407 3388,https://www.petsmall.com.tw/,4.1,2758,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,大里區,美容
金吉祥白博美寵物店,412台灣台中市大里區三興街47號,0932 314 535,,4.7,9,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台中市,大里區,美容
哇卡寵物 WakaPet (英短、英長、曼赤肯、布偶貓、金吉拉) 台中貓舍 (比熊犬、柯基犬、黃金獵犬、貴賓犬)台中犬舍 預約優先制,412台灣台中市大里區國光路二段626號,0970 670 539,https://wakapet.com.tw/,5,61,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,大里區,美容
安心肉墊寵物澡堂（闆娘待產中）預計六月回歸到時候會再公告📣,412台灣台中市大里區長春路18號1樓,0915 220 296,https://lin.ee/pqDE3Qk,5,63,,2,台中市,大里區,美容
歐米菲寵物沙龍旅館,413台灣台中市霧峰區四德路228號,04 2333 2288,https://omiifii.com.tw/,5,26,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,大里區,美容
Jessica 寵物美容,413台灣台中市霧峰區林森路502號,04 2339 6502,https://www.facebook.com/jessica.petsalon520,5,4,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台中市,霧峰區,美容
咪亞 寵物美容精品,413台灣台中市霧峰區大同路11-2號,0933 450 880,,4.5,31,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,霧峰區,美容
蓓拉寵物美容,413台灣台中市霧峰區中正路321號,0982 905 568,https://m.facebook.com/pages/category/Pet-Groomer/%E8%93%93%E6%8B%89%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%AE%A4-875332166001872/?locale2=zh_TW,5,11,,5,台中市,霧峰區,美容
米亞寵物美容工坊,414台灣台中市烏日區中山路二段205號,0970 565 798,https://lin.ee/wMTC39H,5,17,星期一: 休息 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 16:00 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,5,台中市,霧峰區,美容
DOG貓寵物生活館(寵物美容、寵物住宿、寵物安親、寵物接送）,414台灣台中市烏日區新興路207號,0933 955 952,https://www.facebook.com/profile.php?id=100090462213600&mibextid=LQQJ4d,5,49,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,台中市,霧峰區,美容
優荳寵物美容工作室,414台灣台中市烏日區中華路474巷15號,0963 042 722,https://www.facebook.com/shineYODO,5,1,星期一: 09:00 – 17:00 | 星期二: 09:00 – 20:30 | 星期三: 09:00 – 20:30 | 星期四: 09:00 – 20:30 | 星期五: 09:00 – 20:30 | 星期六: 09:00 – 20:30 | 星期日: 09:00 – 20:30,5,台中市,霧峰區,美容
腳滑狐狸 寵物美容工作室,414台灣台中市烏日區民族街56號,0981 278 636,,5,21,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,5,台中市,霧峰區,美容
元氣豆寵物美容,414台灣台中市烏日區中山路一段568號,04 2336 9592,,4.4,20,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 休息 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,台中市,霧峰區,美容
樂沐享 Love Sun 寵物美容,414台灣台中市烏日區公園路336號,0979 959 639,https://lin.ee/nj5Wm41,5,33,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台中市,霧峰區,美容
露達寵物生活工坊,413台灣台中市霧峰區中正路750號,0981 816 720,https://www.facebook.com/LuDaPets/,4.9,95,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 21:30 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 10:00 – 21:30,2,台中市,霧峰區,美容
貓奴狗僕,413台灣台中市霧峰區吉峰東路41-3號,04 2330 4074,https://catslave.istoshare.com/main/,4.8,202,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 15:30 – 22:00,2,台中市,霧峰區,美容
四季DOG寵物美容,414台灣台中市烏日區長春街541號,04 2336 8041,,4.9,22,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台中市,烏日區,美容
不是寵物店-新興店,414台灣台中市烏日區新興路461-1號,04 2337 2302,,5,422,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台中市,烏日區,美容
有犬澡堂《寵物自助水療專門店》,414台灣台中市烏日區文德街68號,,https://m.facebook.com/YoDog.SPA/?locale2=zh_TW,4.9,28,,2,台中市,烏日區,美容
毛毛動物診所,414台灣台中市烏日區新興路111號,04 2337 1199,https://page.line.me/185qxbzp,4.2,92,"星期一: 休息 | 星期二: 10:00 – 12:00, 15:00 – 20:30 | 星期三: 10:00 – 12:00, 15:00 – 20:30 | 星期四: 10:00 – 12:00, 15:00 – 20:30 | 星期五: 10:00 – 12:00, 15:00 – 20:30 | 星期六: 10:00 – 12:00, 15:00 – 18:00 | 星期日: 休息",2,台中市,烏日區,美容
山米澡堂Pet-lounge 寵物美容,420台灣台中市豐原區南陽路綠山巷7弄43號,,https://instagram.com/mmpetww?igshid=YzcxN2Q2NzY0OA==,4.9,74,星期一: 09:30 – 17:30 | 星期二: 09:30 – 17:30 | 星期三: 09:30 – 17:30 | 星期四: 09:30 – 17:30 | 星期五: 09:30 – 17:30 | 星期六: 09:30 – 17:30 | 星期日: 休息,5,台中市,豐原區,美容
NiNi豐原寵物美容專家,420台灣台中市豐原區樂天街60號,0988 086 676,https://www.facebook.com/%E8%B1%90%E5%8E%9F%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-NiNi%E5%AF%B5%E7%89%A9%E5%BA%97SPA%E6%B4%97%E6%BE%A1%E5%89%AA%E6%AF%9B%E7%BE%8E%E5%AE%B9%E5%AF%B5%E7%89%A9%E7%8B%97%E6%8E%A8%E8%96%A6-297932774484114/,4.8,26,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,豐原區,美容
逗米Dog Me寵物沙龍（預約制）,420台灣台中市豐原區圓環東路277號,04 2526 0508,https://lin.ee/y1MLXt7,5,109,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,台中市,豐原區,美容
比比狗寵物美容,420台灣台中市豐原區豐東路382號,04 2520 6068,https://www.facebook.com/%E6%AF%94%E6%AF%94%E7%8B%97%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-107408295034342/,4.8,65,星期一: 09:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,台中市,豐原區,美容
米羅寵物沙龍·Miro Pet Salon,420台灣台中市豐原區中興路259號,0921 912 182,https://m.facebook.com/story.php?story_fbid=pfbid02G2Pk9SKQ9snqK2hVJaeSRZxtQE2Jd9WoLJsESTQa89zKFZMznB393r3gumiGPw7tl&id=100086909808021&mibextid=qC1gEa,4.9,69,星期一: 10:30 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,5,台中市,豐原區,美容
肉掌星球寵物旅館 / 寵物安親 / 寵物美容 / Pawsplanet,420台灣台中市豐原區圓環東路610-1號,04 2522 9498,https://m.facebook.com/PawsPlanet0101,5,151,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,台中市,豐原區,美容
米哈寵物美容,420台灣台中市豐原區豐東路75-2號,0912 979 519,https://0912979519.weebly.com/,5,25,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,5,台中市,豐原區,美容
圓仔寵物美容工作室,420台灣台中市豐原區東興街11號,0917 009 612,https://www.facebook.com/%E5%9C%93%E4%BB%94%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%AE%A4-111989497813384/,4.9,18,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,豐原區,美容
Happy 專業寵物美容,420台灣台中市豐原區育英路194號,04 2526 4571,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.facebook.com/Happy%E5%B0%88%E6%A5%AD%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-161491881354868/&ved=2ahUKEwjGlJzRzZDhAhUjEqYKHdfUBt8QjjgwHXoECAIQAQ&usg=AOvVaw1r2YBlu8DAKAA0q9HV-H3p,4.6,13,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,5,台中市,豐原區,美容
哈囉妮好 寵物沙龍 預約制 天然純手工潔牙,42078台灣台中市豐原區富陽路310號,0977 096 548,https://www.facebook.com/profile.php?id=61555906602493&mibextid=LQQJ4d,5,13,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,台中市,豐原區,美容
朵瑞絲寵物沙龍,420台灣台中市豐原區圓環南路60巷46號,04 2522 3335,https://www.doris.com.tw/,4.9,31,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,豐原區,美容
嘿喵旅 貓咪寵物美容住宿安親,420台灣台中市豐原區豐原大道三段 286巷 58弄88號,0919 519 527,https://www.facebook.com/share/1WLSAxBX84/?mibextid=wwXIfr,5,3,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台中市,豐原區,美容
豐原寵物美容-豪犬寵物美容,420台灣台中市豐原區園環南路185號,0909 556 738,https://linktr.ee/dogbathing0976,4.7,21,星期一: 00:00 – 06:30 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:30 | 星期日: 08:00 – 00:00,5,台中市,豐原區,美容
afpet寵物洗浴概念館台中店 原Yogo寵物沙龍,429台灣台中市神岡區大漢街49號,04 2528 8001,https://www.facebook.com/yogo185/,4.8,49,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,豐原區,美容
愛娃寵物美容,420台灣台中市豐原區大明路151號,04 2528 6848,,4.2,16,星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,台中市,豐原區,美容
•嘻米鹿•犬美容工作室(一天前預約)/手作寵物零食,429台灣台中市神岡區大洲路325號,0985 334 385,https://m.facebook.com/%E5%98%BB%E7%B1%B3%E9%B9%BF%E7%8A%AC%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%AE%A4-320010215590923/?ref=bookmarks,5,55,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,5,台中市,豐原區,美容
樂兒寵物沙龍LOVER PET,420台灣台中市豐原區源豐路127號,04 2528 3686,https://www.facebook.com/loverpet?ref_type=bookmark,2.5,11,"星期一: 10:00 – 12:00, 13:00 – 18:00 | 星期二: 10:00 – 12:00, 13:00 – 18:00 | 星期三: 10:00 – 12:00, 13:00 – 18:00 | 星期四: 10:00 – 12:00, 13:00 – 18:00 | 星期五: 10:00 – 12:00, 13:00 – 18:00 | 星期六: 10:00 – 12:00, 13:00 – 18:00 | 星期日: 休息",5,台中市,豐原區,美容
蜜蜜基地Salon,42027台灣台中市豐原區慈龍街三號,04 2528 2058,,4.9,92,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4,台中市,豐原區,美容
伊努亞愛犬沙龍,420台灣台中市豐原區圓環北路二段201 號,04 2525 7933,http://www.facebook.com/inuyasalon,4.9,31,星期一: 休息 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,4,台中市,豐原區,美容
日升寵物概念館,420台灣台中市豐原區圓環東路839號,04 2520 3090,https://www.sunny520pet.com/,4.4,614,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,台中市,豐原區,美容
Mofi寵物美學,42082台灣台中市豐原區田心路二段76號,04 2515 3315,https://instagram.com/mofi_pet_salon?igshid=YmMyMTA2M2Y=,4.3,33,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,豐原區,美容
東森寵物 豐原圓環東店,420台灣台中市豐原區圓環東路257號,04 2527 3339,https://www.etipets.com/,4.8,270,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,豐原區,美容
日升寵物社皮店,420台灣台中市豐原區豐原大道一段257號,04 2525 1234,https://www.facebook.com/rishengdog,4.6,151,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,台中市,豐原區,美容
玖雅寵物生活館,420台灣台中市豐原區豐南街86號,04 2528 8437,,4.5,36,星期一: 10:00 – 18:30 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,台中市,豐原區,美容
不是寵物店-環北店,420台灣台中市豐原區圓環北路二段32號,04 2523 8868,https://notpet.meepshoper.com/,4.6,180,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,豐原區,美容
張瑞恩寵物美容,421台灣台中市后里區三豐路三段893號,04 2558 7298,https://www.facebook.com/%E5%BC%B5%E7%91%9E%E6%81%A9%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-1120690047942773/,4.9,31,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,台中市,后里區,美容
IDOG寵物精緻美容,42149台灣台中市后里區三豐路三段1082巷58號,0982 056 058,,4.8,43,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,后里區,美容
