店名,網站,地址,電話,營業時間,評分,評分數量,城市,區域,接受狗,接受貓,接受小型犬,接受中型犬,接受大型犬,接受兔子,接受倉鼠,接受鳥類,接受爬蟲類,接受其他小動物,支援寵物類型
LIKE 寵物旅館,https://www.facebook.com/share/1BZX9YqZ6h/,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,4.7,78.0,高雄市,鹽埕區,False,False,False,False,False,False,False,False,False,False,未明確說明
Nice澎澎寵物美容、寵物住宿、寵物安親,https://lin.ee/SnC4nZJ,806台灣高雄市前鎮區永豐路107號,07 721 2027,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,62.0,高雄市,鹽埕區,False,False,False,False,False,False,False,False,False,False,未明確說明
日和寵物沙龍 Hiyori Pet & Spa|美容•住宿•安親,,802台灣高雄市苓雅區武慶三路10號,07 722 1239,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,16.0,高雄市,前金區,False,False,False,False,False,False,False,False,False,False,未明確說明
丹晅寵物沙龍旅館,,830台灣高雄市鳳山區海涵492號,0956 562 960,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5.0,42.0,高雄市,前金區,False,False,False,False,False,False,False,False,False,False,未明確說明
歐比寵物生活館｜高雄寵物美容推薦｜高雄寵物住宿推薦｜高雄寵物洗澡推薦｜前鎮寵物美容推薦｜前鎮寵物住宿推薦｜前鎮寵物洗澡推薦,https://lin.ee/l1X2VfL,806台灣高雄市前鎮區二聖一路87號,07 722 2987,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,4.9,153.0,高雄市,前金區,False,False,False,False,False,False,False,False,False,False,未明確說明
BONI寶妮 寵物美容/寵物住宿/寵物保姆/寵物沙龍,,830台灣高雄市鳳山區大明路185號,0921 180 907,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,83.0,高雄市,苓雅區,False,False,False,False,False,False,False,False,False,False,未明確說明
臥邸寵旅Woof Travel,,802台灣高雄市苓雅區林泉街98巷25號,0905 214 524,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3.4,5.0,高雄市,苓雅區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵老闆 寵物美容旅館,https://www.facebook.com/%E5%AF%B5%E8%80%81%E9%97%86-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E9%A4%A8-100235281329413/,812台灣高雄市小港區港平路98號,0936 197 801,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.7,58.0,高雄市,前鎮區,False,False,False,False,False,False,False,False,False,False,未明確說明
高雄漫步妘端旅店（寵物友善）,http://kaohsiung-ramble.com.tw/,802台灣高雄市苓雅區自強三路5號,0973 126 568,,4.2,112.0,高雄市,前金區,False,False,False,False,False,False,False,False,False,False,未明確說明
高飛寵物旅館,,812台灣高雄市小港區廠邊二路130號,,,3.0,2.0,高雄市,小港區,False,False,False,False,False,False,False,False,False,False,未明確說明
林園奧莉寵物美容/寵物住宿,https://www.facebook.com/profile.php?id=100094622627448&mibextid=2JQ9oc,832台灣高雄市林園區忠義三街39號,0908 578 322,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,25.0,高雄市,小港區,False,False,False,False,False,False,False,False,False,False,未明確說明
MoMo寵物精品旅店,https://m.facebook.com/momo527/,833台灣高雄市鳥松區美庄路17巷76號,07 731 6777,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 19:00,5.0,44.0,高雄市,旗津區,False,False,False,False,False,False,False,False,False,False,未明確說明
BUBBLE MOON 泡泡沐寵物沙龍旅館,https://www.facebook.com/share/Wdx5iW75BCiJpMxR/?mibextid=qi2Omg,83041台灣高雄市鳳山區北昌三街102號,07 735 1026,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,42.0,高雄市,鳳山區,False,False,False,False,False,False,False,False,False,False,未明確說明
微笑寵物生活館☆高雄寵物住宿☆鳳山寵物住宿☆大寮寵物住宿☆寵物美容,https://zh-tw.facebook.com/%E5%BE%AE%E7%AC%91%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-183104138394349/,830台灣高雄市鳳山區誠德街66號,07 703 0616,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,4.7,13.0,高雄市,鳳山區,False,False,False,False,False,False,False,False,False,False,未明確說明
三劍客寵物住宿,https://l.facebook.com/l.php?u=https://www.instagram.com/puppy_hotel_?igsh=cnptZDI4ZGkyNmJ6&utm_source=qr&fbclid=IwZXh0bgNhZW0CMTAAAR0gHWxPTtDRoAUYXPxknFge0kECL2Ly8EJyQ4nhX3-i7ySKcQOM74R6dYQ_aem_6gkqSi72jxind98DWa86Rg&h=AT2bERR4XbWaxmNSNKvmPfNHvDJyzeQqpF_Jrk_GBwz9S54FG5f_5g1BX8mAEv3PaowYuFSFoerWkPnk-sdVmUk-vqjWf9RcaOotQlL0yeJzPAGthp78A5jiyaWBtaobXokzLw,913台灣屏東縣萬丹鄉保長厝街227巷79號,0966 936 223,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,12.0,高雄市,大寮區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛孩寵美室 寵物美容 安親 住宿,,900台灣屏東縣屏東市自由路81-5號,0932 761 199,星期一: 09:00 – 17:30 | 星期二: 09:00 – 17:30 | 星期三: 09:00 – 17:30 | 星期四: 09:00 – 17:30 | 星期五: 09:00 – 17:30 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,5.0,11.0,高雄市,大樹區,False,False,False,False,False,False,False,False,False,False,未明確說明
屏東市寵物快樂旅館,https://m.facebook.com/%E5%B1%8F%E6%9D%B1%E5%AF%B5%E7%89%A9%E5%BF%AB%E6%A8%82%E6%97%85%E9%A4%A8-102465329158772/,900台灣屏東縣屏東市建國路362號,0906 745 795,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,4.6,66.0,高雄市,大寮區,False,False,False,False,False,False,False,False,False,False,未明確說明
Dogsworld寵物旅館,,833台灣高雄市鳥松區神農路901-1號,0920 377 333,,4.3,21.0,高雄市,鳥松區,False,False,False,False,False,False,False,False,False,False,未明確說明
艾蓓貝寵物美容旅館,https://www.facebook.com/profile.php?id=100087546384356&mibextid=ZbWKwL,904台灣屏東縣九如鄉九如路二段182號,0983 433 879,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.8,16.0,高雄市,大樹區,False,False,False,False,False,False,False,False,False,False,未明確說明
致愛寶貝寵物生命禮儀,https://www.facebook.com/profile.php?id=61552710629698&mibextid=LQQJ4d,814台灣高雄市仁武區永新二街135號,0918 938 925,星期一: 07:00 – 23:00 | 星期二: 07:00 – 23:00 | 星期三: 07:00 – 23:00 | 星期四: 07:00 – 23:00 | 星期五: 07:00 – 23:00 | 星期六: 07:00 – 23:00 | 星期日: 07:00 – 23:00,,,高雄市,仁武區,False,False,False,False,False,False,False,False,False,False,未明確說明
Hug毛很多 - 寵物旅店｜寵物 住宿/長照/美容,https://www.facebook.com/maomoremore,908台灣屏東縣長治鄉中興路588號,,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,34.0,高雄市,田寮區,False,False,False,False,False,False,False,False,False,False,未明確說明
PUPPY IDOL 帕彼愛逗寵物精品時尚旅館,,701台灣台南市東區東門路二段240號,06 260 0668,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,4.7,126.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
史溫托爾寵物旅館,,701台灣台南市安平區永華路二段660號708,06 299 3038,星期一: 11:00 – 19:30 | 星期二: 休息 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,4.8,67.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛思旅寵物旅館,,912台灣屏東縣內埔鄉自強路132號,08 778 0896,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5.0,15.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
吃手手寵物精品旅館The Paw Pet Hotel,https://thepaw.com.tw/,100台灣台北市中正區濟南路二段35-1號1樓,02 2322 2020,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,4.9,87.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
IGOGO寵物沙龍旅館（西門店）,,704台灣台南市北區西門路四段282號,0970 677 600,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.8,62.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
逗格寵物旅館DogoHotel,,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,5.0,139.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
啾咪Jumi寵物美容/毛小孩旅館,https://www.facebook.com/jumi2082385/,701台灣台南市東區前鋒路52號,0936 573 866,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,4.9,115.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
四季逗 Seasons Dog 寵物旅館（不定時公休，預約制）,https://www.facebook.com/seasonsdog/,701台灣台南市東區東平路142號,0906 148 899,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,5.0,29.0,高雄市,湖內區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵尼旅宿寵物美容住宿,,437台灣台中市大甲區開元路11巷8-2號,0909 007 190,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 休息 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,18.0,高雄市,甲仙區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛毛窩寵物精品旅館,,116台灣台北市文山區景隆街48號,,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,4.6,108.0,高雄市,甲仙區,False,False,False,False,False,False,False,False,False,False,未明確說明
萌旅寵物美容沙龍旅館（預約制，加LINE預約：@momogo）,https://www.instagram.com/cutepet_2o23/,744台灣台南市新市區豐榮59-21號,0916 338 242,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 休息 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,5.0,39.0,高雄市,甲仙區,False,False,False,False,False,False,False,False,False,False,未明確說明
NaNa（娜娜）寵物旅館/美容/安親,,807台灣高雄市三民區民族一路457號,0909 566 822,,4.2,44.0,高雄市,那瑪夏區,False,False,False,False,False,False,False,False,False,False,未明確說明
家裡寵物旅館-幼幼館,https://www.facebook.com/homedoghotel195,"1樓, No. 195號長安東路二段中山區台北市台灣 10490",02 2731 9200,"星期一: 10:00 – 12:00, 13:30 – 20:00 | 星期二: 10:00 – 12:00, 13:30 – 20:00 | 星期三: 10:00 – 12:00, 13:30 – 20:00 | 星期四: 10:00 – 12:00, 13:30 – 20:00 | 星期五: 10:00 – 12:00, 13:30 – 20:00 | 星期六: 10:00 – 12:00, 13:30 – 20:00 | 星期日: 10:00 – 12:00, 13:30 – 20:00",4.9,121.0,高雄市,茂林區,False,False,False,False,False,False,False,False,False,False,未明確說明
Tiere堤柇 寵物住宿/寵物SPA,https://zh-tw.facebook.com/tiere.pethotel/,220台灣新北市板橋區文聖街194號1F,02 2250 1377,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.6,252.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
熊讚寵物精緻旅館,,220台灣新北市板橋區館前西路120號2樓,0919 631 066,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,60.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
新北市 板橋 澎澎寵物旅館,https://m.facebook.com/pongpong168/,22052台灣新北市板橋區新生街29巷15弄2號1樓,0926 876 651,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,4.9,374.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
喜多寵物美容住宿旅館,,220台灣新北市板橋區板新路133號,02 2962 6885,星期一: 11:30 – 22:30 | 星期二: 11:30 – 22:30 | 星期三: 休息 | 星期四: 11:30 – 22:30 | 星期五: 11:30 – 22:30 | 星期六: 11:30 – 22:30 | 星期日: 11:30 – 22:30,4.8,106.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
星貝貝寵物旅館,,220台灣新北市板橋區莊敬路228號,02 2259 0079,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,5.0,9.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
Go house寵物旅館,https://lin.ee/i65aA6p,220台灣新北市板橋區仁化街42巷5弄1號,,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,7.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
巴帝寵物旅店 BUDDY dog hotel & salon,https://www.facebook.com/BUDDY.TAIPEI/,220台灣新北市板橋區文化路一段136巷10號,,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 09:30 – 21:00,4.4,55.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
Bunny兔旅宿,,220台灣新北市板橋區民生路三段30號,0903 041 736,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,,,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
樂牧寵物旅館,https://www.facebook.com/lovemu668107,242台灣新北市新莊區建興街20號,0981 668 107,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5.0,135.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
Pet 伴寵物旅舍,https://www.facebook.com/pg/Pet-%E4%BC%B4-%E5%AF%B5%E7%89%A9%E6%97%85%E8%88%8D-%E6%96%B0%E5%8C%97%E7%89%B9%E5%AF%B5584%E8%99%9F-1901709803430302/about/?ref=page_internal,235台灣新北市中和區員山路483號,02 2228 6909,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.8,32.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
茶比寵物旅館 〔 中和寵物住宿 〕,https://www.facebook.com/chubbypethotel?mibextid=LQQJ4d,235台灣新北市中和區景平路559號,02 8245 2232,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.9,81.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
Dora朵菈寵物旅館,https://www.facebook.com/dora.pets.life,24250台灣新北市新莊區思源路166巷41號,02 2279 9891,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 11:00 – 21:00,4.9,26.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
維拉薇菈寵物旅館,https://www.facebook.com/villavillapethotel/?modal=admin_todo_tour,242台灣新北市新莊區幸福東路115號,02 2990 8900,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.8,95.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
卡澄寵物美容寵物住宿,https://www.facebook.com/profile.php?id=100090632528155,236台灣新北市土城區福仁街14號1樓,02 8273 3068,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,45.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
可愛屋寵物沙龍/住宿 土城店,https://instagram.com/qhouse_for_pets?igshid=OGQ5ZDc2ODk2ZA==,236台灣新北市土城區中央路一段45巷7號,02 2264 9688,星期一: 09:30 – 20:00 | 星期二: 09:30 – 20:00 | 星期三: 09:30 – 20:00 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 10:00 – 19:00,4.7,59.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
金吉兒寵物沙龍旅店（土城明德店）,https://www.facebook.com/%E9%87%91%E5%90%89%E5%85%92%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D%E6%97%85%E5%BA%97-%E5%9C%9F%E5%9F%8E%E6%98%8E%E5%BE%B7%E5%BA%97-100210428950755/?ref=pages_you_manage,236台灣新北市土城區明德路二段235號1樓,02 8260 2006,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.8,64.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
啪啾寵物旅館Pet-Chi Doggy Hotel,https://www.facebook.com/LovePetChi,234台灣新北市永和區永貞路53號1,02 2928 2951,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,24.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
好好寵物旅館,https://instagram.com/haohaopet?utm_medium=copy_link,24251台灣新北市新莊區中央路108號,02 8521 6883,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,4.9,152.0,新北市,板橋區,False,False,False,False,False,False,False,False,False,False,未明確說明
洛芙寵物旅館 Loft Dog Hotel,https://m.facebook.com/loftdoghotel/,241台灣新北市三重區吉祥街6號,02 2857 7276,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.5,87.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
就甘心Ponpon寵物旅館,https://www.facebook.com/Ponpon.Pet.hotel/,10491台灣台北市中山區新生北路二段60巷16號4樓,02 2568 2751,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5.0,380.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
優兔旅館,https://www.facebook.com/yo.rabbit.hotel/,241台灣新北市三重區朝陽街26巷1弄,,,4.4,69.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵物有珈spa旅館,https://www.facebook.com/Pet.SPA.Hotel.0958246789/,247台灣新北市蘆洲區集賢路224巷39-1號1樓,0958 246 789,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5.0,243.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
逗格寵物旅館DogoHotel,,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,5.0,139.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
吃手手寵物精品旅館The Paw Pet Hotel,https://thepaw.com.tw/,100台灣台北市中正區濟南路二段35-1號1樓,02 2322 2020,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,4.9,87.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
LIKE 寵物旅館,https://www.facebook.com/share/1BZX9YqZ6h/,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,4.7,77.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
GROOMER YAYA 寵物美容住宿生活館,https://www.instagram.com/groomer_yaya/,100台灣台北市中正區和平西路二段64號,,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,4.9,45.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
醬心寵物旅行館,https://lin.ee/pB6Tzky,247台灣新北市蘆洲區光復路70巷6號1樓,0952 162 733,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5.0,27.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
QroPet可洛寵物沙龍旅店,,247台灣新北市蘆洲區重陽一街13號,02 2285 5696,星期一: 休息 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 休息,4.2,20.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
