店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
貓癮貓坊,811台灣高雄市楠梓區大學二十街9號,0905 615 658,https://www.instagram.com/meowtopia2024,5,71,星期一: 13:00 – 20:00 | 星期二: 休息 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,2,高雄市,楠梓區
貓狗大棧寵物百貨-高雄建國店,807台灣高雄市三民區建國一路468-1號,07 225 9955,https://catndog.com.tw/,4.4,893,星期一: 10:00 – 00:00 | 星期二: 10:00 – 00:00 | 星期三: 10:00 – 00:00 | 星期四: 10:00 – 00:00 | 星期五: 10:00 – 00:00 | 星期六: 10:00 – 00:00 | 星期日: 10:00 – 00:00,2,高雄市,楠梓區
優的生活寵物館,804台灣高雄市鼓山區中華一路2220號,07 550 3035,https://www.facebook.com/petyono/,4.3,349,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,楠梓區
貓狗大棧寵物百貨-高雄青年店,830台灣高雄市鳳山區青年路二段272號,07 780 5808,https://catndog.com.tw/,4.9,1114,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,2,高雄市,楠梓區
優的寵物生活館（七賢店）,800台灣高雄市新興區七賢一路508號,07 236 6606,,4.4,267,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,楠梓區
阿咕寵物店,802台灣高雄市苓雅區民權一路19號,07 331 2329,https://tw.bid.yahoo.com/tw/user/Y0618293738,4.5,578,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,高雄市,楠梓區
跑跑跳寵物旅館&寵物美容沙龍&高雄寵物旅館&楠梓寵物旅館,811台灣高雄市楠梓區東昌街23號,0912 722 022,https://lin.ee/bELPdiM,4.8,64,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 16:30,2,高雄市,楠梓區
吉弄寵物沙龍 ( 楠梓寵物美容丨毛孩沙龍丨日托安親丨官方Line預約 ),811台灣高雄市楠梓區大學南路993號,0901 360 283,https://www.facebook.com/profile.php?id=61553121102485&mibextid=ZbWKwL,5,25,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,2,高雄市,楠梓區
狗小孩寵物澡堂,811台灣高雄市楠梓區樂群路121號,07 364 2262,,4.8,19,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,楠梓區
喵棧智能貓舍概念館,811台灣高雄市楠梓區藍昌路285號,0912 103 606,https://www.facebook.com/miaojhan,,,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,高雄市,楠梓區
每日營業時間依ＩＧ限動公告為主｜About Dogs.毛孩雜貨選物,806台灣高雄市前鎮區瑞發街6號,,https://instagram.com/_about.dogs?r=nametag,5,30,,2,高雄市,楠梓區
小朋友寵物店-高雄市區免運親送-多品牌用品-飼料-罐頭-玩具-保健品(無店面，可自取),804台灣高雄市鼓山區大順一路1027號,0912 885 515,https://www.sfriendspet.com/,5,2,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,高雄市,左營區
毛角落寵物美容-高雄寵物美容/左營犬貓美容/寵物用品/認養/Spa ‧ Corner Pet Grooming,813台灣高雄市左營區文瑞路35號,07 310 0669,https://www.facebook.com/corner1101,4.9,47,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,高雄市,左營區
三宅寵物坊-預約制［寵物用品店］,807台灣高雄市三民區大裕路202巷1號1樓,,https://www.instagram.com/3dogs_a_day2023?igsh=anN6Y3p3czV4NDF1&utm_source=qr,5,24,,5,高雄市,左營區
貓嗚-貓の家 寵物貓屋,813台灣高雄市左營區文萊路113號,0926 034 536,https://www.irofa.com.tw/cat,1,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,左營區
貓狗大棧寵物百貨-高雄明華店,813台灣高雄市左營區明華一路200號,07 550 9625,https://catndog.com.tw/,4.3,243,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,2,高雄市,左營區
小樂寵Pet,813台灣高雄市左營區瑞豐夜市第四排206號,,https://www.instagram.com/vic_chang_?igsh=MWM4N2JjZzdoYWgwaA==&utm_source=qr,5,2,星期一: 休息 | 星期二: 18:00 – 00:00 | 星期三: 休息 | 星期四: 18:00 – 00:00 | 星期五: 18:00 – 00:00 | 星期六: 18:00 – 00:00 | 星期日: 18:00 – 00:00,2,高雄市,左營區
傑森寵物世界,804台灣高雄市左營區民族一路1129號,0932 859 170,,4.3,6,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 休息 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 17:00,2,高雄市,左營區
東森寵物 左營左大店,813台灣高雄市左營區左營大路161號,07 581 8668,https://www.etipets.com/,4.6,192,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,高雄市,左營區
優的生活寵物館(十全店),807台灣高雄市三民區民族一路99號,07 322 3790,https://www.facebook.com/pages/%E5%84%AA%E7%9A%84%E7%94%9F%E6%B4%BB%E5%AF%B5%E7%89%A9%E9%A4%A8%E5%8D%81%E5%85%A8%E5%BA%97/240024816035020,4.3,280,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,左營區
魚中魚貓狗水族大賣場-民族店,807台灣高雄市三民區民族一路610號,07 359 7676,,4.3,1878,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,高雄市,左營區
寵悠活-鮮食宿-寵物旅館 寵物美容 寵物安親 寵物百貨 短期長期寵物住宿,813台灣高雄市左營區部後街10-1號,07 588 6964,https://www.hotelpet8.com/,5,151,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,高雄市,左營區
大樹寵物-三民大昌店,807066台灣高雄市三民區大昌一路62號,07 395 6668,https://www.greattreepets.com/,4.9,606,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,高雄市,左營區
貓狗大棧寵物百貨-高雄明誠店,80779台灣高雄市三民區明誠一路113號,07 380 1708,https://catndog.com.tw/,4.3,350,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,高雄市,左營區
東森寵物 三民十全店,807台灣高雄市三民區十全二路114號,07 311 5158,https://www.etipets.com/,4.7,144,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,高雄市,左營區
Just Love就是愛寵物精品旅館,813023台灣高雄市左營區新庄仔路409號,07 350 5553,https://www.facebook.com/JustLovePet/,4.9,109,星期一: 09:30 – 19:30 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 09:30 – 19:30,2,高雄市,左營區
力奇寵物商店-大豐店,807台灣高雄市三民區大豐二路336號,07 383 6240,http://www.reki.com.tw/shop/introduce/2443?t=1,4.6,84,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,左營區
Mowoods Pet｜美國進口阿拉斯加頂級寵物魚油推薦,813台灣高雄市左營區文天路156號11樓,07 350 9791,https://mowoodspet.com.tw/,5,11,,2,高雄市,左營區
98寵物生活館,804台灣高雄市鼓山區文忠路86號,07 552 2298,https://www.facebook.com/98pets/,3.8,49,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,2,高雄市,左營區
新福寵物美容,813台灣高雄市左營區裕誠路173號,07 558 0173,https://zh-tw.facebook.com/sinfusalong,4.5,37,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,高雄市,左營區
靚狗工坊(狗狗笑了左營店),813台灣高雄市左營區孟子路571號,07 343 0206,,4.4,55,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,高雄市,左營區
Sunny Side Up 太陽蛋毛孩選物店,804台灣高雄市鼓山區河西一路1439號,07 554 6888,http://www.sunnysideup.com.tw/,4.9,147,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 13:00 – 19:30 | 星期六: 13:00 – 19:30 | 星期日: 13:00 – 19:30,2,高雄市,左營區
大樹寵物-鳳山文福店,830005台灣高雄市鳳山區青年路二段197-1號,07 767 7786,https://www.greattreepets.com/,4.9,383,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,高雄市,左營區
初心寵物美容沙龍-精緻剪/Spa/皮毛護理/狗狗住宿/安親,81361台灣高雄市左營區重信路391號,07 350 3355,https://line.me/R/ti/p/@hjm6115s,4.7,91,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,2,高雄市,左營區
妮可寵物沙龍&智元寵物美學苑 寵物美容/住宿/教學,813台灣高雄市左營區崇德路538號,0970 667 197,,4.8,17,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,高雄市,左營區
蹦蹦寵物∣BONEBONE(高雄覺民店),807台灣高雄市三民區覺民路667號,,https://www.bonebone.com.tw/,4.8,126,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,高雄市,左營區
東森寵物 三民建工店,807台灣高雄市三民區建工路351號,07 380 0097,https://www.etipets.com/,4.8,86,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,高雄市,左營區
百分百寵物生活館 寵物美容 (建國店) 獸醫師開的寵物店,802台灣高雄市苓雅區建國一路195號,07 225 2557,https://www.pet100pa.com/,4.9,713,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,左營區
龍貓安親班 每週一公休 龍貓寄宿/牧草零售/寵物用品/龍貓寵物專賣店,804台灣高雄市鼓山區美術東二路57號,,https://lin.ee/P4KmL0g,5,12,"星期一: 休息 | 星期二: 15:00 – 17:00, 19:00 – 21:00 | 星期三: 15:00 – 17:00, 19:00 – 21:00 | 星期四: 15:00 – 17:00, 19:00 – 21:00 | 星期五: 15:00 – 17:00, 19:00 – 21:00 | 星期六: 15:00 – 17:00, 19:00 – 21:00 | 星期日: 15:00 – 17:00, 19:00 – 21:00",5,高雄市,左營區
Ni’s Shop 妮的店 寵物蛋糕（預約制）,813台灣高雄市左營區新庄仔路163號,,https://www.instagram.com/ni.s_shop/,4.8,36,星期一: 13:30 – 19:30 | 星期二: 13:30 – 19:30 | 星期三: 13:30 – 19:30 | 星期四: 13:30 – 19:30 | 星期五: 13:30 – 19:30 | 星期六: 13:30 – 18:00 | 星期日: 休息,2,高雄市,左營區
汪喵歡樂營高雄館 | 預約制 | 高雄貓舍 | 合法貓舍,80455台灣高雄市鼓山區中華一路75號,0903 752 807,,5,83,星期一: 休息 | 星期二: 20:00 – 00:00 | 星期三: 20:00 – 00:00 | 星期四: 20:00 – 00:00 | 星期五: 20:00 – 00:00 | 星期六: 14:00 – 00:00 | 星期日: 14:00 – 00:00,2,高雄市,左營區
嬌滴滴寵物(建工店) 「託運、美容、百貨、徵婚、接送」,807台灣高雄市三民區建工路796號,07 395 0809,http://www.taiwanpetshop.com/,4.4,178,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,左營區
單身狗寵物旅館美容、貓旅館、鼠兔住宿,813台灣高雄市左營區榮總路513號,07 310 6136,https://reurl.cc/6Nbnmb,5,516,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,左營區
蹦蹦寵物∣BONEBONE(高雄美術館),804台灣高雄市鼓山區青海路396號1樓,,https://www.bonebone.com.tw/,4.5,59,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,高雄市,左營區
嘟嘟鳥寵物—線下取貨倉（預約制）,813台灣高雄市左營區文自路511號,,https://shopee.tw/m38499180?v=d41&smtt=0.0.4,4.7,7,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,左營區
睦眠貓舍｜貓咪用品｜貓咪住宿｜貓咪培育｜,807台灣高雄市三民區金山路178號,0906 609 202,https://mumian.com.tw/,5,21,星期一: 休息 | 星期二: 13:00 – 19:00 | 星期三: 13:00 – 19:00 | 星期四: 13:00 – 19:00 | 星期五: 13:00 – 19:00 | 星期六: 13:00 – 19:00 | 星期日: 13:00 – 19:00,5,高雄市,左營區
哈利寵物生活館,807台灣高雄市三民區民族一路74之3號,07 397 0736,,4.6,11,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 休息,2,高雄市,左營區
寵湯寵物澡堂,813台灣高雄市左營區重信路438號,,https://page.line.me/nrc8335t,5,35,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 休息,2,高雄市,左營區
Dada寵物客棧(左營店),813台灣高雄市左營區重立路232巷21號,0981 393 844,https://www.facebook.com/dadapethotel/,4.7,199,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,高雄市,左營區
繽狗寵物生活館,807台灣高雄市三民區大豐二路403號,07 383 1106,https://rink.cc/3yjys,4.3,30,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 休息 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 18:00,2,高雄市,左營區
幸福窩寵物美容工作室/派特芙德高雄店/皮毛調理/泡澡SPA/手工零食/不關籠.預約制.不超收/,813台灣高雄市左營區安吉街150號,,https://lin.ee/8KrDC9K,4.9,19,星期一: 10:00 – 18:55 | 星期二: 10:00 – 18:55 | 星期三: 10:00 – 18:55 | 星期四: 10:00 – 18:55 | 星期五: 10:00 – 18:55 | 星期六: 10:00 – 18:55 | 星期日: 休息,2,高雄市,左營區
小剛家寵物沙龍,813台灣高雄市左營區重治路56號,07 341 2786,https://www.facebook.com/BBCat.Salon,5,30,星期一: 10:00 – 17:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,2,高雄市,左營區
貓狗大棧寵物百貨-高雄仁武店,814台灣高雄市仁武區仁雄路42-18號,07 374 2777,https://catndog.com.tw/,4.4,234,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,高雄市,左營區
一品貓苑-賞貓品茶館,814台灣高雄市仁武區永仁街582號,0979 292 050,https://www.facebook.com/profile.php?id=61554082095300&mibextid=2JQ9oc,4.9,51,星期一: 11:30 – 21:00 | 星期二: 11:30 – 21:00 | 星期三: 11:30 – 21:00 | 星期四: 11:30 – 21:00 | 星期五: 11:30 – 21:00 | 星期六: 11:30 – 21:00 | 星期日: 11:30 – 21:00,2,高雄市,左營區
喵樂樂寵物用品,807台灣高雄市三民區天民路42號,07 398 3258,https://www.facebook.com/profile.php?id=100092397162147&mibextid=LQQJ4d,5,12,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 14:00 – 20:00 | 星期日: 休息,5,高雄市,左營區
力奇寵物商店(貓澡堂),800台灣高雄市新興區復興一路140號,07 236 0089,https://www.facebook.com/petshoping,4.5,83,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 休息 | 星期日: 休息,2,高雄市,左營區
貓狗大棧寵物百貨-高雄樹德店,807台灣高雄市三民區建興路151-2號,07 382 2688,https://catndog.com.tw/,4.3,263,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,高雄市,左營區
貓執事罐罐店-貓主食罐副食罐/犬貓自製生食課程/糖尿貓/腎貓/減肥貓/飲食調配/,802台灣高雄市苓雅區建民路114號,07 722 0502,https://www.catbutler.com.tw/,4.6,109,"星期一: 10:00 – 12:00, 13:30 – 22:00 | 星期二: 10:00 – 12:00, 13:30 – 22:00 | 星期三: 10:00 – 12:00, 13:30 – 22:00 | 星期四: 10:00 – 12:00, 13:30 – 22:00 | 星期五: 10:00 – 12:00, 13:30 – 22:00 | 星期六: 10:00 – 12:00, 13:30 – 22:00 | 星期日: 休息",2,高雄市,左營區
